Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%),Years_Active,Burn_Rate_Yearly,Estimated_Customers,CAC,LTV,LTV_CAC_Ratio,Runway_Years
Startup_1080,SaaS,2,3104673311.63,6606338374.91204,21,USA,2020,178.35,5,620934662.326,200000,15523.36655815,33031.6918745602,2.1278690901760653,0.008052377010602326
Startup_1081,Biotech,10,1716671602.15,2815791228.790676,18,Canada,2001,43.41,24,71527983.42291667,1000000,1716.6716021500001,2815.791228790676,1.6402620194008641,0.06990271164834856
Startup_1082,EdTech,10,197478247.72,727327914.6664147,41,India,2020,97.37,5,39495649.544,1000000,197.47824771999998,727.3279146664147,3.6830786330334306,0.12659622155168676
Startup_1083,AI,5,1593480631.47,2580257545.764151,50,France,2013,64.94,12,132790052.6225,500000,3186.96126294,5160.515091528302,1.619258806668921,0.03765342283743321
Startup_1084,SaaS,6,1649882253.68,3589018284.228955,48,Canada,2007,191.48,18,91660125.20444445,600000,2749.8037561333335,5981.697140381591,2.1753178302413914,0.05454934726357496
Startup_1085,Fintech,4,2299478214.66,10670945375.174711,37,China,2022,112.44,3,766492738.2199999,400000,5748.69553665,26677.36343793678,4.6405942474878,0.006523219008716678
Startup_1086,AI,9,2463754788.32,7871276232.272548,46,France,2000,111.03,25,98550191.5328,900000,2737.505320355556,8745.86248030283,3.1948294000637376,0.05073556856899535
Startup_1087,SaaS,7,3358841939.03,12318278798.48124,28,Canada,2002,122.76,23,146036606.0447826,700000,4798.345627185715,17597.541140687485,3.667418420421008,0.03423799097650033
Startup_1088,Fintech,10,1982975035.9,7115946374.856705,37,Canada,2018,177.26,7,283282147.9857143,1000000,1982.9750359000002,7115.946374856705,3.588520402944476,0.01765024741429222
Startup_1089,E-commerce,9,2670499730.64,5912264293.021014,22,UK,2000,143.61,25,106819989.22559999,900000,2967.221922933333,6569.182547801127,2.213916828070268,0.04680771863251343
Startup_1090,EdTech,9,3369033608.0,10168496271.882622,44,India,2000,14.71,25,134761344.32,900000,3743.3706755555554,11298.32919098069,3.0182234596107422,0.03710262779901601
Startup_1091,SaaS,9,2234020687.98,6020222191.962368,9,France,2019,198.49,6,372336781.33,900000,2482.245208866667,6689.135768847075,2.694792498723836,0.01342870285911541
Startup_1092,E-commerce,1,2070641658.15,5419707076.014774,47,Australia,2021,198.67,4,517660414.5375,100000,20706.4165815,54197.07076014774,2.6174046362309604,0.009658841703140878
Startup_1093,E-commerce,1,2431369052.87,6367006128.274727,16,UK,2019,68.73,6,405228175.4783333,100000,24313.690528699997,63670.061282747265,2.6186917698730605,0.012338727419676522
Startup_1094,AI,1,4084985219.68,20060012944.945644,6,Brazil,2001,149.01,24,170207717.48666665,100000,40849.8521968,200600.12944945644,4.9106696514601,0.02937587128146336
Startup_1095,E-commerce,2,4776063010.54,17647235739.319134,25,Australia,2023,98.42,2,2388031505.27,200000,23880.3150527,88236.17869659567,3.694933609622514,0.002093774721550284
Startup_1096,Fintech,4,2342878638.2,6189663439.535776,38,Brazil,2002,80.99,23,101864288.6173913,400000,5857.1965955,15474.15859883944,2.641905277812941,0.04908491550734051
Startup_1097,Blockchain,9,3524220876.64,16386357109.576324,50,Australia,2023,168.68,2,1762110438.32,900000,3915.8009740444445,18207.063455084804,4.649639646082317,0.0028375066007593776
Startup_1098,EdTech,3,849947448.39,2835233767.0892096,42,Brazil,2005,143.53,20,42497372.4195,300000,2833.1581613,9450.779223630698,3.3357753734772753,0.11765433285248808
Startup_1099,HealthTech,4,1451717578.22,6782878239.247441,40,Australia,2002,197.98,23,63118155.57478261,400000,3629.29394555,16957.195598118604,4.67231253586125,0.07921650996401475
Startup_1100,EdTech,6,813073706.06,3687774229.773346,9,France,2023,125.1,2,406536853.03,600000,1355.1228434333332,6146.290382955576,4.535596468423012,0.012299007981032976
Startup_1101,Biotech,6,1938556949.46,8045510418.278142,29,France,2001,193.99,24,80773206.2275,600000,3230.9282491,13409.18403046357,4.1502574482113,0.061901715104849986
Startup_1102,Fintech,6,1954768067.09,5554028790.808924,6,Canada,2012,47.79,13,150366774.39153844,600000,3257.946778483333,9256.714651348206,2.8412725193925574,0.03325202672088019
Startup_1103,SaaS,1,1073211031.05,5297289859.990463,19,Australia,2006,77.48,19,56484791.10789473,100000,10732.1103105,52972.898599904634,4.93592565369715,0.08851940322217396
Startup_1104,Blockchain,9,4435771226.39,13237021599.045391,23,UK,2018,155.08,7,633681603.7700001,900000,4928.63469598889,14707.8017767171,2.984153357660463,0.00789039790685606
Startup_1105,E-commerce,2,3084702749.41,9261345420.577188,25,Brazil,2016,111.21,9,342744749.9344444,200000,15423.51374705,46306.72710288594,3.0023461490247554,0.014588115502735876
Startup_1106,SaaS,2,4529990215.55,13389938853.627268,7,Australia,2014,150.52,11,411817292.32272726,200000,22649.95107775,66949.69426813634,2.955842775921218,0.012141306577485021
Startup_1107,Biotech,7,2061237991.42,9925452462.07077,11,Germany,2022,80.36,3,687079330.4733334,700000,2944.6257020285716,14179.217802958243,4.815286979662674,0.007277180055111639
Startup_1108,Blockchain,10,723801001.01,3153947856.358864,24,Brazil,2006,78.92,19,38094789.5268421,1000000,723.8010010099999,3153.9478563588636,4.357479268414674,0.13125154547649967
Startup_1109,HealthTech,10,1834377105.63,6591551369.523078,46,Canada,2017,171.85,8,229297138.20375,1000000,1834.3771056300002,6591.551369523078,3.59334585527291,0.02180576713328657
Startup_1110,Fintech,9,3102376426.46,6808035911.727445,16,USA,2011,113.9,14,221598316.17571428,900000,3447.0849182888887,7564.484346363827,2.194458368643494,0.02256334834257178
Startup_1111,SaaS,1,3596355036.05,16496796860.954992,37,Brazil,2004,180.87,21,171255001.71666667,100000,35963.550360500005,164967.96860954992,4.587087953105427,0.02919622755469802
Startup_1112,E-commerce,6,4427687950.6,22130675505.006,46,India,2019,42.55,6,737947991.7666668,600000,7379.4799176666675,36884.45917501,4.998246432883114,0.006775545235958796
Startup_1113,EdTech,5,818619809.23,4054423337.726349,13,Australia,2012,134.58,13,62970754.55615385,500000,1637.23961846,8108.846675452698,4.952754981021007,0.07940193880861433
Startup_1114,SaaS,5,3368859245.76,5136997352.881289,44,UK,2021,65.2,4,842214811.44,500000,6737.7184915200005,10273.994705762578,1.524847723853896,0.005936727699494042
Startup_1115,Fintech,5,814857166.55,1717562709.89345,26,China,2010,109.06,15,54323811.10333333,500000,1629.7143331,3435.1254197869002,2.1078083134071077,0.09204067053559867
Startup_1116,Fintech,10,4540943821.5,15215541443.52839,18,France,2016,197.84,9,504549313.5,1000000,4540.9438215,15215.541443528391,3.350744259703762,0.009909834115748925
Startup_1117,EdTech,1,763659246.04,1833729894.348618,14,Canada,2015,23.33,10,76365924.604,100000,7636.592460399999,18337.29894348618,2.401241003572644,0.06547422853750275
Startup_1118,EdTech,10,2257043433.4,8207560333.821898,39,Australia,2002,77.24,23,98132323.19130436,1000000,2257.0434334,8207.560333821899,3.6364210862606514,0.0509516114303412
Startup_1119,HealthTech,1,4335903100.24,9728927874.928274,6,India,2020,15.91,5,867180620.048,100000,43359.0310024,97289.27874928275,2.243806572704487,0.0057658115096290334
Startup_1120,AI,9,1446646139.02,4837475500.392225,16,UK,2012,14.1,13,111280472.23230769,900000,1607.3845989111112,5374.972778213583,3.343924523013811,0.0449315131370225
Startup_1121,E-commerce,4,1260880785.72,2771743744.600243,10,Australia,2009,112.89,16,78805049.1075,400000,3152.2019643,6929.3593615006075,2.198259959221677,0.06344771123966145
Startup_1122,Biotech,9,4314683894.8,17007880209.795467,37,Germany,2006,13.57,19,227088626.0421053,900000,4794.093216444445,18897.64467755052,3.9418600816372993,0.022017835446645984
Startup_1123,E-commerce,10,4377953607.62,19407712192.0484,45,Germany,2018,134.49,7,625421943.9457142,1000000,4377.95360762,19407.712192048402,4.433055699418221,0.007994602761226417
Startup_1124,EdTech,9,203877918.31,804662841.3598868,30,Canada,2015,82.89,10,20387791.831,900000,226.53102034444444,894.0698237332075,3.9467876071619616,0.2452448034316993
Startup_1125,SaaS,4,4809423873.7,17429343961.74905,43,Singapore,2016,19.91,9,534380430.4111111,400000,12023.55968425,43573.35990437263,3.6239983040505552,0.00935663006250694
Startup_1126,AI,3,4546221122.78,16294099981.099234,49,Germany,2004,25.33,21,216486720.13238093,300000,15154.070409266666,54313.66660366411,3.584097548500994,0.023096104910927173
Startup_1127,Blockchain,8,4686088003.94,7508720642.383116,35,Brazil,2006,117.39,19,246636210.73368418,800000,5857.610004925,9385.900802978895,1.602343070823656,0.020272773349566908
Startup_1128,HealthTech,3,1715842438.85,8120631402.365443,19,France,2013,102.91,12,142986869.90416667,300000,5719.474796166666,27068.771341218144,4.732737236530932,0.03496824570921179
Startup_1129,Fintech,1,2637191041.7,10730447491.277962,41,Canada,2001,56.48,24,109882960.07083333,100000,26371.910417,107304.47491277962,4.068892742924246,0.045502960575296424
Startup_1130,Blockchain,10,2898352053.3,9998845014.979565,21,Germany,2021,14.33,4,724588013.325,1000000,2898.3520533,9998.845014979564,3.4498379876230354,0.006900472969537444
Startup_1131,HealthTech,10,1152888549.95,5405145241.798177,29,Brazil,2015,166.29,10,115288854.995,1000000,1152.88854995,5405.145241798176,4.688350180971607,0.04336932655126852
Startup_1132,Biotech,9,642873638.83,2793254912.837192,47,UK,2022,139.4,3,214291212.94333336,900000,714.3040431444444,3103.616569819102,4.344951704538368,0.023332734605978397
Startup_1133,EdTech,5,2953336392.76,6030308906.874454,2,UK,2019,175.28,6,492222732.1266667,500000,5906.672785520001,12060.617813748908,2.0418632031412143,0.01015800302110655
Startup_1134,Biotech,3,1632145013.11,7360437143.524407,38,USA,2010,136.53,15,108809667.54066665,300000,5440.4833770333325,24534.790478414692,4.509671067461912,0.04595179925654395
Startup_1135,SaaS,7,751558475.11,1984519969.70568,35,Singapore,2020,45.03,5,150311695.022,700000,1073.6549644428571,2835.0285281509714,2.6405396724655663,0.03326421140596004
Startup_1136,SaaS,10,2546766569.7,6940637752.225491,3,Australia,2014,113.66,11,231524233.6090909,1000000,2546.7665696999998,6940.637752225491,2.725274406693297,0.021596011450110565
Startup_1137,EdTech,2,380246116.93,1650899315.1356175,45,USA,2005,137.07,20,19012305.8465,200000,1901.23058465,8254.496575678088,4.341659892452061,0.26298756396875744
Startup_1138,SaaS,9,3240721400.4,14149777184.835669,33,USA,2017,104.68,8,405090175.05,900000,3600.801556,15721.97464981741,4.3662430170915565,0.01234293080394471
Startup_1139,HealthTech,8,2552877798.96,7633324893.2371,40,Singapore,2014,43.24,11,232079799.90545455,800000,3191.0972487,9541.656116546375,2.990086284720244,0.021544313645724088
Startup_1140,Fintech,7,2293570166.01,10759511438.52989,22,India,2017,21.16,8,286696270.75125,700000,3276.5288085857146,15370.730626471272,4.691162972898113,0.017440059429089032
Startup_1141,Biotech,2,2940891408.38,11675009522.278442,44,USA,2006,5.49,19,154783758.33578947,200000,14704.457041900001,58375.04761139221,3.969888003688535,0.03230313085661707
Startup_1142,EdTech,2,2022260825.84,3921632545.149476,13,Canada,2000,92.66,25,80890433.0336,200000,10111.3041292,19608.16272574738,1.939231821652146,0.061812006840451905
Startup_1143,Biotech,5,3077073966.79,7171280806.200001,22,UK,2019,92.29,6,512845661.13166666,500000,6154.1479335799995,14342.5616124,2.3305519735949254,0.009749521891180266
Startup_1144,EdTech,3,3524599148.07,8345803831.333146,30,USA,2003,91.87,22,160209052.185,300000,11748.663826900001,27819.34610444382,2.3678731908855903,0.03120922277366883
Startup_1145,HealthTech,1,1128773436.24,4289980582.534249,17,France,2012,59.94,13,86828725.86461538,100000,11287.7343624,42899.80582534249,3.8005683379867494,0.057584629397834
Startup_1146,Biotech,2,439206678.57,1101213801.2080586,32,Germany,2011,29.17,14,31371905.612142857,200000,2196.03339285,5506.069006040293,2.50727927178491,0.15937826862722335
Startup_1147,HealthTech,7,749253423.46,1996649741.3525083,20,UK,2018,109.14,7,107036203.35142858,700000,1070.3620335142857,2852.356773360726,2.6648523434595988,0.04671316660572926
Startup_1148,Biotech,1,3794729464.45,6834985594.27775,41,UK,2022,89.5,3,1264909821.4833333,100000,37947.2946445,68349.8559427775,1.8011786237489789,0.003952850958289346
Startup_1149,E-commerce,2,452112328.98,1560951654.898835,2,UK,2000,38.88,25,18084493.1592,200000,2260.5616449,7804.758274494175,3.452574846654727,0.27647996302602396
Startup_1150,AI,1,3846052508.26,16333393893.030138,26,UK,2013,91.35,12,320504375.68833333,100000,38460.525082600005,163333.93893030137,4.246794306097385,0.015600411037327391
Startup_1151,E-commerce,9,2704717602.7,8547302181.510029,10,India,2017,136.85,8,338089700.3375,900000,3005.2417807777774,9497.002423900032,3.1601458773284263,0.014788974627173561
Startup_1152,HealthTech,9,2414363821.48,7706761532.673634,16,China,2007,192.79,18,134131323.41555555,900000,2682.6264683111112,8563.06836963737,3.1920464778789657,0.037276900523149074
Startup_1153,HealthTech,5,1729427895.02,7332197536.678609,19,USA,2005,56.98,20,86471394.751,500000,3458.85579004,14664.395073357218,4.239666515032022,0.05782258993737553
Startup_1154,AI,4,3776870165.75,16282267405.582644,37,Canada,2006,198.3,19,198782640.3026316,400000,9442.175414375,40705.66851395661,4.311047690555007,0.025153101862355167
Startup_1155,EdTech,4,2162625290.73,6177030712.634724,32,Germany,2013,84.78,12,180218774.2275,400000,5406.563226825,15442.57678158681,2.856264901327243,0.027744057307193905
Startup_1156,Biotech,10,4828048903.22,15871336508.841732,12,India,2005,88.52,20,241402445.161,1000000,4828.04890322,15871.336508841732,3.2873189205388047,0.020712300559612474
Startup_1157,Biotech,6,3937307679.83,8113515161.584524,26,China,2016,160.24,9,437478631.0922222,600000,6562.179466383333,13522.52526930754,2.0606759291757557,0.01142912966404062
Startup_1158,HealthTech,1,739322891.98,3274943136.0211115,21,Germany,2010,18.58,15,49288192.79866667,100000,7393.2289198,32749.431360211114,4.429652012059846,0.1014441738698778
Startup_1159,EdTech,10,2106179424.91,4607917081.394622,38,UK,2013,40.91,12,175514952.07583335,1000000,2106.1794249100003,4607.917081394622,2.1878084207339192,0.02848760143147058
Startup_1160,AI,5,2112134764.82,9805022550.253832,26,Brazil,2012,74.53,13,162471904.98615384,500000,4224.26952964,19610.045100507665,4.642233399860466,0.030774551455072244
Startup_1161,Fintech,1,4668903578.12,13526446561.628494,31,Australia,2002,36.29,23,202995807.7443478,100000,46689.0357812,135264.46561628496,2.8971355555548035,0.024631050540201215
Startup_1162,E-commerce,7,343906388.44,571702304.8007686,24,USA,2001,91.29,24,14329432.851666667,700000,491.2948406285714,816.7175782868123,1.6623776818862768,0.3489321630352206
Startup_1163,SaaS,10,3983533459.34,10375969580.723234,38,France,2019,158.87,6,663922243.2233334,1000000,3983.5334593400003,10375.969580723235,2.604715056778347,0.0075310023892633405
Startup_1164,AI,2,1890324918.72,6958911558.329059,23,Australia,2013,60.06,12,157527076.56,200000,9451.6245936,34794.5577916453,3.6813309126989466,0.03174057507564781
Startup_1165,Fintech,9,3559033320.35,7246597131.266687,29,India,2022,188.74,3,1186344440.1166666,900000,3954.4814670555556,8051.77459029632,2.036113876718088,0.004214627582785564
Startup_1166,AI,2,847204293.67,2755500792.4756474,18,India,2019,156.81,6,141200715.61166665,200000,4236.02146835,13777.503962378238,3.2524632052313,0.03541058540914985
Startup_1167,AI,2,3107407419.1,8852918681.956612,33,China,2000,45.6,25,124296296.764,200000,15537.0370955,44264.59340978306,2.8489726282885326,0.04022645992014907
Startup_1168,Blockchain,6,319293520.03,1134381955.042842,40,Germany,2015,125.87,10,31929352.003,600000,532.1558667166667,1890.63659173807,3.552787275282813,0.15659572419541157
Startup_1169,AI,3,2743730620.21,6235117152.174671,12,USA,2021,128.53,4,685932655.0525,300000,9145.768734033334,20783.723840582235,2.272496106668608,0.007289345336120948
Startup_1170,Blockchain,2,2007311334.91,3172721560.6251616,26,India,2022,81.98,3,669103778.3033334,200000,10036.55667455,15863.607803125808,1.5805826955923676,0.007472682358301205
Startup_1171,SaaS,9,4347181012.7,15037976007.558252,19,Australia,2008,148.38,17,255716530.15882352,900000,4830.201125222222,16708.86223062028,3.4592477202181846,0.019552901006808357
Startup_1172,Blockchain,5,319602741.88,658827117.8537084,48,Singapore,2012,191.59,13,24584826.298461538,500000,639.20548376,1317.6542357074168,2.0613938227760125,0.20337747923453453
Startup_1173,Biotech,7,403222281.03,638575210.4015985,32,France,2020,116.47,5,80644456.206,700000,576.0318300428571,912.250300573712,1.5836803679856373,0.062000542073566575
Startup_1174,SaaS,6,33121375.03,84282212.3011217,46,Brazil,2005,155.3,20,1656068.7515,600000,55.20229171666667,140.47035383520281,2.54464714175611,3.019198324629459
Startup_1175,Blockchain,8,2089361617.87,4472560027.735761,10,USA,2016,109.96,9,232151290.87444443,800000,2611.7020223375,5590.7000346697005,2.140634722818022,0.021537679076288986
Startup_1176,SaaS,9,1399427483.43,6776477029.057709,41,USA,2010,121.35,15,93295165.562,900000,1554.9194260333334,7529.418921175232,4.842320955744379,0.05359334505577582
